bank,sub,clip_id,usa_payload_bytes,jp_payload_bytes,usa_frames,jp_frames,usa_seconds,jp_seconds,max_payload_bytes,max_seconds,max_subfile_bytes,max_region,max_header_patch,max_flag_patch
1516,29,8377,41216,41728,2576,2608,3.005333,3.042667,41728,3.042667,45056,jp,14:c0;15:a2;3e:36;91:a3;94:c0;95:a2;b0:40;b1:40,a281:01;a291:07
1517,0,85da,27008,26240,1688,1640,1.969333,1.913333,27008,1.969333,30720,usa,,6901:01;6911:07
1517,1,85db,26752,25088,1672,1568,1.950667,1.829333,26752,1.950667,30720,usa,,6811:01;6821:07
1517,2,85dc,68736,75904,4296,4744,5.012000,5.534667,75904,5.534667,79872,jp,14:80;15:28;3a:4c;85:2f;91:28;94:80;95:28;b0:40;b1:40,12851:01;12861:07
1517,3,85dd,15232,22016,952,1376,1.110667,1.605333,22016,1.605333,24576,jp,14:c0;15:55;39:60;85:5b;90:00;91:56;94:c0;95:55;b0:40;b1:40,5581:01;5591:07
1517,4,85de,18816,19456,1176,1216,1.372000,1.418667,19456,1.418667,22528,jp,14:00;15:4c;39:55;90:00;91:4c;94:00;95:4c;b0:40;b1:40,4bb1:01;4bc1:07
1517,5,85df,69632,73600,4352,4600,5.077333,5.366667,73600,5.366667,75776,jp,14:80;15:1f;3a:42;85:23;90:80;91:1f;94:80;95:1f;b0:40;b1:40,11f41:01;11f51:07
1517,6,85e0,19456,18432,1216,1152,1.418667,1.344000,19456,1.418667,22528,usa,,4bb1:01;4bc1:07
1517,7,85e1,23040,23552,1440,1472,1.680000,1.717333,23552,1.717333,26624,jp,15:5b;39:67;91:5c;95:5b;b0:40;b1:40,5b81:01;5b91:07
1517,8,85e2,14336,14976,896,936,1.045333,1.092000,14976,1.092000,18432,jp,14:40;15:3a;39:41;85:3f;90:80;91:3a;94:40;95:3a;b0:40;b1:40,39f1:01;3a01:07
1517,9,85e3,17792,15872,1112,992,1.297333,1.157333,17792,1.297333,20480,usa,,4521:01;4531:07
1517,10,85e4,28032,29440,1752,1840,2.044000,2.146667,29440,2.146667,32768,jp,14:c0;15:72;39:81;3a:01;3b:7f;3c:b0;3d:00;3e:7e;3f:00;40:b0;41:00;42:7f;85:77;90:00;91:73;94:c0;95:72;b0:40;b1:40,72a1:01;72b1:07
1517,11,85e5,45952,50688,2872,3168,3.350667,3.696000,50688,3.696000,53248,jp,14:00;15:c6;3a:5e;85:cb;90:00;91:c6;94:00;95:c6;b0:40;b1:40,c5d1:01;c5e1:07
1517,12,85e6,67328,68352,4208,4272,4.909333,4.984000,68352,4.984000,71680,jp,15:0b;3a:2b;85:0f;91:0b;95:0b;b0:40;b1:40,10ab1:01;10ac1:07
1517,13,85e7,40704,40960,2544,2560,2.968000,2.986667,40960,2.986667,43008,jp,15:a0;3a:33;91:a0;95:a0;b0:40;b1:40,9fc1:01;9fd1:07
1517,14,85e8,22144,20096,1384,1256,1.614667,1.465333,22144,1.614667,24576,usa,,5661:01;5671:07
1518,0,8600,32000,32256,2000,2016,2.333333,2.352000,32256,2.352000,34816,jp,15:7d;3a:0d;91:7e;95:7d;b0:40;b1:40,7d91:01;7da1:07
1518,1,8601,8448,12928,528,808,0.616000,0.942667,12928,0.942667,16384,jp,14:80;15:32;39:39;85:37;90:80;91:32;94:80;95:32;b0:40;b1:40,3241:01;3251:07
1518,2,8602,10368,11776,648,736,0.756000,0.858667,11776,0.858667,14336,jp,14:c0;15:2d;39:34;85:33;90:00;91:2e;94:c0;95:2d;b0:40;b1:40,2d91:01;2da1:07
1518,3,8603,26368,26240,1648,1640,1.922667,1.913333,26368,1.922667,28672,usa,,66d1:01;66e1:07
1518,4,8604,21632,19968,1352,1248,1.577333,1.456000,21632,1.577333,24576,usa,,5411:01;5421:07
1518,5,8605,11520,11264,720,704,0.840000,0.821333,11520,0.840000,14336,usa,,2c91:01;2ca1:07
1518,6,8606,34816,35584,2176,2224,2.538667,2.594667,35584,2.594667,38912,jp,15:8b;3a:1c;85:8f;91:8b;95:8b;b0:40;b1:40,8ac1:01;8ad1:07
1518,7,8607,42112,41728,2632,2608,3.070667,3.042667,42112,3.070667,45056,usa,,a461:01;a471:07
1519,0,8614,18688,23424,1168,1464,1.362667,1.708000,23424,1.708000,26624,jp,14:80;15:5b;3d:67;85:5f;90:80;91:5b;94:80;95:5b;b0:40;b1:40,5b61:01;5b71:07
1519,1,8615,14208,12416,888,776,1.036000,0.905333,14208,1.036000,16384,usa,,36f1:01;3701:07
1519,2,8616,52224,58240,3264,3640,3.808000,4.246667,58240,4.246667,61440,jp,14:80;15:e3;3e:7f;85:e7;90:80;91:e3;94:80;95:e3;b0:40;b1:40,e361:01;e371:07
1519,3,8617,62336,75648,3896,4728,4.545333,5.516000,75648,5.516000,77824,jp,15:27;16:01;3e:4a;85:2b;86:01;91:27;92:01;95:27;96:01;b0:40;b1:40,126f1:01;12701:07
1519,4,8618,29056,37120,1816,2320,2.118667,2.706667,37120,2.706667,40960,jp,14:00;15:91;3d:81;3e:22;3f:7f;40:b0;41:00;42:7e;43:00;44:b0;45:00;46:7f;85:97;90:00;91:91;94:00;95:91;b0:40;b1:40,90b1:01;90c1:07
1519,5,8619,60032,75392,3752,4712,4.377333,5.497333,75392,5.497333,77824,jp,15:26;16:01;3e:4a;85:2b;86:01;91:26;92:01;95:26;96:01;b0:40;b1:40,12621:01;12631:07
1519,6,861a,46976,50304,2936,3144,3.425333,3.668000,50304,3.668000,53248,jp,14:80;15:c4;3a:5c;85:cb;91:c4;94:80;95:c4;b0:40;b1:40,c431:01;c441:07
1519,7,861b,24960,25728,1560,1608,1.820000,1.876000,25728,1.876000,28672,jp,14:80;15:64;3d:71;85:6b;91:64;94:80;95:64;b0:40;b1:40,6431:01;6441:07
1519,8,861c,41472,42368,2592,2648,3.024000,3.089333,42368,3.089333,45056,jp,14:40;15:a5;3e:39;85:ab;90:80;91:a5;94:40;95:a5;b0:40;b1:40,a4f1:01;a501:07
1519,9,861d,16128,19968,1008,1248,1.176000,1.456000,19968,1.456000,22528,jp,15:4d;3d:57;85:53;91:4e;95:4d;b0:40;b1:40,4d91:01;4da1:07
1519,10,861e,20352,17280,1272,1080,1.484000,1.260000,20352,1.484000,22528,usa,,4f51:01;4f61:07
1519,11,861f,64000,88832,4000,5552,4.666667,6.477333,88832,6.477333,92160,jp,15:5a;16:01;3d:83;3e:04;85:5f;86:01;91:5b;92:01;95:5a;96:01;b0:40;b1:40,15a81:01;15a91:07
1519,12,8620,110080,112256,6880,7016,8.026667,8.185333,112256,8.185333,114688,jp,14:40;15:b6;3e:6a;85:bb;90:80;91:b6;94:40;95:b6;b0:40;b1:40,1b601:01;1b611:07
1519,13,8621,22400,28672,1400,1792,1.633333,2.090667,28672,2.090667,30720,jp,14:00;15:70;3d:7e;85:73;90:00;91:70;94:00;95:70;b0:40;b1:40,6fd1:01;6fe1:07
1519,14,8622,22400,30080,1400,1880,1.633333,2.193333,30080,2.193333,32768,jp,15:75;3d:81;3e:04;3f:7f;40:b0;41:00;42:7e;43:00;44:b0;45:00;46:7f;85:7b;91:75;95:75;b0:40;b1:40,7531:01;7541:07
1519,15,8623,10240,17024,640,1064,0.746667,1.241333,17024,1.241333,20480,jp,14:80;15:42;3d:4b;85:47;90:80;91:42;94:80;95:42;b0:40;b1:40,4261:01;4271:07
1519,16,8624,65664,62720,4104,3920,4.788000,4.573333,65664,4.788000,69632,usa,,fff1:01;10001:07
1519,17,8625,52608,55936,3288,3496,3.836000,4.078667,55936,4.078667,59392,jp,15:da;3e:75;85:df;91:da;95:da;b0:40;b1:40,da51:01;da61:07
1519,18,8626,80640,84096,5040,5256,5.880000,6.132000,84096,6.132000,88064,jp,14:80;15:48;3e:70;85:4f;90:80;91:48;94:80;95:48;b0:40;b1:40,14831:01;14841:07
1520,0,8632,102656,133888,6416,8368,7.485333,9.762667,133888,9.762667,137216,jp,15:0b;16:02;39:84;3a:49;85:0f;86:02;91:0b;92:02;95:0b;96:02;b0:40;b1:40,20ad1:01;20ae1:07
1520,1,8633,29952,24448,1872,1528,2.184000,1.782667,29952,2.184000,32768,usa,,74c1:01;74d1:07
1520,2,8634,11008,14336,688,896,0.802667,1.045333,14336,1.045333,16384,jp,15:38;39:3f;85:3b;91:38;95:38;b0:40;b1:40,37e1:01;37f1:07
1520,3,8635,41344,50816,2584,3176,3.014667,3.705333,50816,3.705333,53248,jp,15:c6;3a:5e;85:cb;91:c6;95:c6;b0:40;b1:40,c611:01;c621:07
1520,4,8636,38784,39040,2424,2440,2.828000,2.846667,39040,2.846667,43008,jp,15:98;3a:2b;85:9f;91:98;95:98;b0:40;b1:40,9851:01;9861:07
1520,5,8637,72064,69376,4504,4336,5.254667,5.058667,72064,5.254667,75776,usa,,11931:01;11941:07
1520,6,8638,75904,77696,4744,4856,5.534667,5.665333,77696,5.665333,79872,jp,14:80;15:2f;3a:54;85:33;91:2f;94:80;95:2f;b0:40;b1:40,12f31:01;12f41:07
1520,7,8639,39552,36224,2472,2264,2.884000,2.641333,39552,2.884000,43008,usa,,99f1:01;9a01:07
1520,8,863a,60416,63232,3776,3952,4.405333,4.610667,63232,4.610667,65536,jp,15:f7;3a:15;85:fb;91:f7;95:f7;b0:40;b1:40,f6c1:01;f6d1:07
1520,9,863b,14848,14208,928,888,1.082667,1.036000,14848,1.082667,18432,usa,,39d1:01;39e1:07
1520,10,863c,60928,62848,3808,3928,4.442667,4.582667,62848,4.582667,65536,jp,14:40;15:f5;3a:13;85:fb;90:80;91:f5;94:40;95:f5;b0:40;b1:40,f501:01;f511:07
1520,11,863d,27776,25216,1736,1576,2.025333,1.838667,27776,2.025333,30720,usa,,6c41:01;6c51:07
1520,12,863e,18176,22400,1136,1400,1.325333,1.633333,22400,1.633333,24576,jp,14:40;15:57;39:62;85:5b;90:80;91:57;94:40;95:57;b0:40;b1:40,5711:01;5721:07
1520,13,863f,31872,27392,1992,1712,2.324000,1.997333,31872,2.324000,34816,usa,,7c61:01;7c71:07
1520,14,8640,79616,80512,4976,5032,5.805333,5.870667,80512,5.870667,83968,jp,14:80;15:3a;3a:60;85:3f;90:80;91:3a;94:80;95:3a;b0:40;b1:40,13a51:01;13a61:07
1520,15,8641,29184,34048,1824,2128,2.128000,2.482667,34048,2.482667,36864,jp,15:84;3a:15;85:8b;91:85;95:84;b0:40;b1:40,8481:01;8491:07
1520,16,8642,51584,51328,3224,3208,3.761333,3.742667,51584,3.761333,55296,usa,,c951:01;c961:07
1520,17,8643,33792,38272,2112,2392,2.464000,2.790667,38272,2.790667,40960,jp,14:80;15:95;3a:27;85:9b;90:80;91:95;94:80;95:95;b0:40;b1:40,9531:01;9541:07
1520,18,8644,63872,62208,3992,3888,4.657333,4.536000,63872,4.657333,67584,usa,,f931:01;f941:07
1520,19,8645,19840,15232,1240,952,1.446667,1.110667,19840,1.446667,22528,usa,,4d11:01;4d21:07
1520,20,8646,51584,60288,3224,3768,3.761333,4.396000,60288,4.396000,63488,jp,15:eb;39:82;3a:08;85:ef;91:eb;95:eb;b0:40;b1:40,eb61:01;eb71:07
1521,0,865a,38528,40064,2408,2504,2.809333,2.921333,40064,2.921333,43008,jp,14:40;15:9c;3a:2f;85:a3;91:9c;94:40;95:9c;b0:40;b1:40,9c11:01;9c21:07
1521,1,865b,38912,38400,2432,2400,2.837333,2.800000,38912,2.837333,40960,usa,,97e1:01;97f1:07
1521,2,865c,20736,19456,1296,1216,1.512000,1.418667,20736,1.512000,24576,usa,,50a1:01;50b1:07
1521,3,865d,57856,63744,3616,3984,4.218667,4.648000,63744,4.648000,67584,jp,15:f9;39:82;3a:17;85:ff;91:f9;95:f9;b0:40;b1:40,f8d1:01;f8e1:07
1521,4,865e,15616,14208,976,888,1.138667,1.036000,15616,1.138667,18432,usa,,3cb1:01;3cc1:07
1521,5,865f,96512,100352,6032,6272,7.037333,7.317333,100352,7.317333,102400,jp,15:87;3a:36;85:8b;91:88;95:87;b0:40;b1:40,18781:01;18791:07
1521,6,8660,49536,51328,3096,3208,3.612000,3.742667,51328,3.742667,55296,jp,14:40;15:c8;3a:60;85:cf;91:c8;94:40;95:c8;b0:40;b1:40,c811:01;c821:07
1521,7,8661,35840,33792,2240,2112,2.613333,2.464000,35840,2.613333,38912,usa,,8bb1:01;8bc1:07
1521,8,8662,65792,67200,4112,4200,4.797333,4.900000,67200,4.900000,69632,jp,14:40;15:06;3a:26;85:0b;90:80;91:06;94:40;95:06;b0:40;b1:40,10611:01;10621:07
1521,9,8663,21888,26240,1368,1640,1.596000,1.913333,26240,1.913333,28672,jp,15:66;39:73;85:6b;91:66;95:66;b0:40;b1:40,6611:01;6621:07
1521,10,8664,94976,103424,5936,6464,6.925333,7.541333,103424,7.541333,106496,jp,15:94;3a:44;85:97;91:94;95:94;b0:40;b1:40,193c1:01;193d1:07
1521,11,8665,30976,28160,1936,1760,2.258667,2.053333,30976,2.258667,34816,usa,,78c1:01;78d1:07
1521,12,8666,91776,86784,5736,5424,6.692000,6.328000,91776,6.692000,94208,usa,,165f1:01;16601:07
1521,13,8667,26880,24576,1680,1536,1.960000,1.792000,26880,1.960000,30720,usa,,6871:01;6881:07
1521,14,8668,48256,45312,3016,2832,3.518667,3.304000,48256,3.518667,51200,usa,,bc61:01;bc71:07
1521,15,8669,23168,21248,1448,1328,1.689333,1.549333,23168,1.689333,26624,usa,,5a31:01;5a41:07
1521,16,866a,68992,91648,4312,5728,5.030667,6.682667,91648,6.682667,94208,jp,14:00;15:66;39:83;3a:11;85:6b;90:00;91:66;94:00;95:66;b0:40;b1:40,165b1:01;165c1:07
1521,17,866b,30592,25600,1912,1600,2.230667,1.866667,30592,2.230667,32768,usa,,7741:01;7751:07
1521,18,866c,92288,87424,5768,5464,6.729333,6.374667,92288,6.729333,96256,usa,,16811:01;16821:07
1521,19,866d,110080,106112,6880,6632,8.026667,7.737333,110080,8.026667,112640,usa,,1ad91:01;1ada1:07
1521,20,866e,119552,116224,7472,7264,8.717333,8.474667,119552,8.717333,122880,usa,,1d2d1:01;1d2e1:07
1521,21,866f,142976,119808,8936,7488,10.425333,8.736000,142976,10.425333,145408,usa,,22df1:01;22e01:07
1521,22,8670,92416,86016,5776,5376,6.738667,6.272000,92416,6.738667,96256,usa,,16871:01;16881:07
1521,23,8671,27776,31232,1736,1952,2.025333,2.277333,31232,2.277333,34816,jp,14:c0;15:79;39:81;3a:09;3b:7f;3c:b0;3d:00;3e:7e;3f:00;40:b0;41:00;42:7f;85:7f;90:00;91:7a;94:c0;95:79;b0:40;b1:40,79a1:01;79b1:07
1521,24,8672,64512,54528,4032,3408,4.704000,3.976000,64512,4.704000,67584,usa,,fba1:01;fbb1:07
1521,25,8673,82048,88448,5128,5528,5.982667,6.449333,88448,6.449333,92160,jp,14:40;15:59;39:83;3a:02;85:5f;91:59;94:40;95:59;b0:40;b1:40,158f1:01;15901:07
1521,26,8674,106112,117376,6632,7336,7.737333,8.558667,117376,8.558667,120832,jp,14:80;15:ca;39:84;3a:01;85:cf;91:ca;94:80;95:ca;b0:40;b1:40,1ca51:01;1ca61:07
1521,27,8675,17152,21504,1072,1344,1.250667,1.568000,21504,1.568000,24576,jp,15:54;39:5e;85:57;91:54;95:54;b0:40;b1:40,53b1:01;53c1:07
1521,28,8676,54400,55808,3400,3488,3.966667,4.069333,55808,4.069333,59392,jp,14:00;15:da;3a:74;85:df;90:00;91:da;94:00;95:da;b0:40;b1:40,d9b1:01;d9c1:07
1521,29,8677,62848,68224,3928,4264,4.582667,4.974667,68224,4.974667,71680,jp,14:40;15:0a;16:01;3a:2a;85:0f;86:01;91:0a;92:01;94:40;95:0a;96:01;b0:40;b1:40,10a11:01;10a21:07
1521,30,8680,28928,25216,1808,1576,2.109333,1.838667,28928,2.109333,32768,usa,,7091:01;70a1:07
1521,31,8681,16128,17536,1008,1096,1.176000,1.278667,17536,1.278667,20480,jp,14:40;15:44;39:4d;85:4b;90:80;91:44;94:40;95:44;b0:40;b1:40,4421:01;4431:07
1521,32,8682,59904,67072,3744,4192,4.368000,4.890667,67072,4.890667,69632,jp,14:c0;15:05;16:01;3a:25;85:0b;86:01;91:06;92:01;94:c0;95:05;96:01;b0:40;b1:40,10581:01;10591:07
1521,33,8683,16256,17536,1016,1096,1.185333,1.278667,17536,1.278667,20480,jp,15:44;39:4d;85:4b;91:44;95:44;b0:40;b1:40,4441:01;4451:07
1521,34,8684,80512,88064,5032,5504,5.870667,6.421333,88064,6.421333,90112,jp,14:00;15:58;39:83;3a:01;85:5b;90:00;91:58;94:00;95:58;b0:40;b1:40,157b1:01;157c1:07
1521,35,8685,57728,55808,3608,3488,4.209333,4.069333,57728,4.209333,61440,usa,,e101:01;e111:07
1522,0,86b2,13568,10112,848,632,0.989333,0.737333,13568,0.989333,16384,usa,,34b1:01;34c1:07
1522,1,86b3,16640,16896,1040,1056,1.213333,1.232000,16896,1.232000,20480,jp,15:41;39:4a;91:42;95:41;b0:40;b1:40,4171:01;4181:07
1522,2,86b4,24960,27520,1560,1720,1.820000,2.006667,27520,2.006667,30720,jp,14:40;15:6b;39:78;85:6f;91:6b;94:40;95:6b;b0:40;b1:40,6b11:01;6b21:07
1522,3,86b5,39552,40448,2472,2528,2.884000,2.949333,40448,2.949333,43008,jp,14:c0;15:9d;3a:31;85:a3;90:00;91:9e;94:c0;95:9d;b0:40;b1:40,9da1:01;9db1:07
1522,4,86b6,41856,40832,2616,2552,3.052000,2.977333,41856,3.052000,45056,usa,,a301:01;a311:07
1522,5,86b7,29440,30080,1840,1880,2.146667,2.193333,30080,2.193333,32768,jp,14:80;15:75;3a:04;85:7b;90:80;91:75;94:80;95:75;b0:40;b1:40,7531:01;7541:07
1522,6,86b8,29824,34560,1864,2160,2.174667,2.520000,34560,2.520000,36864,jp,14:c0;15:86;3a:17;85:8b;90:00;91:87;94:c0;95:86;b0:40;b1:40,8681:01;8691:07
1522,7,86b9,88704,96384,5544,6024,6.468000,7.028000,96384,7.028000,100352,jp,14:80;15:78;3a:25;85:7f;91:78;94:80;95:78;b0:40;b1:40,17851:01;17861:07
1522,8,86ba,77312,53888,4832,3368,5.637333,3.929333,77312,5.637333,79872,usa,,12dc1:01;12dd1:07
1522,9,86bb,38272,37760,2392,2360,2.790667,2.753333,38272,2.790667,40960,usa,,9511:01;9521:07
1522,10,86bc,70784,71296,4424,4456,5.161333,5.198667,71296,5.198667,73728,jp,15:16;3a:38;91:16;95:16;b0:40;b1:40,11651:01;11661:07
1522,11,86bd,15872,27904,992,1744,1.157333,2.034667,27904,2.034667,30720,jp,14:00;15:6d;39:7a;85:73;91:6d;94:00;95:6d;b0:40;b1:40,6cd1:01;6ce1:07
1522,12,86be,28032,28032,1752,1752,2.044000,2.044000,28032,2.044000,30720,usa,,6d01:01;6d11:07
1522,13,86bf,64256,57984,4016,3624,4.685333,4.228000,64256,4.685333,67584,usa,,fa81:01;fa91:07
1522,14,86c0,63616,68736,3976,4296,4.638667,5.012000,68736,5.012000,71680,jp,14:40;15:0c;16:01;3a:2c;85:13;86:01;91:0c;92:01;94:40;95:0c;96:01;b0:40;b1:40,10c21:01;10c31:07
1522,15,86c1,17664,19712,1104,1232,1.288000,1.437333,19712,1.437333,22528,jp,15:4c;39:56;85:53;91:4d;95:4c;b0:40;b1:40,4c81:01;4c91:07
1522,16,86c2,59264,56960,3704,3560,4.321333,4.153333,59264,4.321333,61440,usa,,e721:01;e731:07
1522,17,86c3,63616,67072,3976,4192,4.638667,4.890667,67072,4.890667,69632,jp,14:c0;15:05;16:01;3a:25;85:0b;86:01;90:00;91:06;92:01;94:c0;95:05;96:01;b0:40;b1:40,105a1:01;105b1:07
1522,18,86c4,38656,40704,2416,2544,2.818667,2.968000,40704,2.968000,43008,jp,15:9f;3a:32;85:a3;91:9f;95:9f;b0:40;b1:40,9ec1:01;9ed1:07
1522,19,86c5,19712,18304,1232,1144,1.437333,1.334667,19712,1.437333,22528,usa,,4cb1:01;4cc1:07
1523,0,86d0,10624,11776,664,736,0.774667,0.858667,11776,0.858667,14336,jp,14:00;15:2e;39:34;85:33;90:00;91:2e;94:00;95:2e;b0:40;b1:40,2db1:01;2dc1:07
1523,1,86d1,5888,9856,368,616,0.429333,0.718667,9856,0.718667,12288,jp,14:80;15:26;39:2c;85:2b;90:80;91:26;94:80;95:26;b0:40;b1:40,2661:01;2671:07
1523,2,86d2,20864,21632,1304,1352,1.521333,1.577333,21632,1.577333,24576,jp,14:40;15:54;39:5f;85:5b;91:54;94:40;95:54;b0:40;b1:40,53f1:01;5401:07
1523,3,86d3,11392,11136,712,696,0.830667,0.812000,11392,0.830667,14336,usa,,2c31:01;2c41:07
1523,4,86d4,18304,16768,1144,1048,1.334667,1.222667,18304,1.334667,20480,usa,,4761:01;4771:07
1523,5,86d5,20224,19840,1264,1240,1.474667,1.446667,20224,1.474667,22528,usa,,4e71:01;4e81:07
1523,6,86d6,16896,18304,1056,1144,1.232000,1.334667,18304,1.334667,20480,jp,14:40;15:47;39:50;85:4b;90:80;91:47;94:40;95:47;b0:40;b1:40,4701:01;4711:07
1524,0,86e4,39040,48640,2440,3040,2.846667,3.546667,48640,3.546667,51200,jp,14:00;15:be;3a:55;85:c3;90:00;91:be;94:00;95:be;b0:40;b1:40,bdc1:01;bdd1:07
1524,1,86e5,34560,32128,2160,2008,2.520000,2.342667,34560,2.520000,36864,usa,,86a1:01;86b1:07
1525,0,8700,26496,23552,1656,1472,1.932000,1.717333,26496,1.932000,28672,usa,,6711:01;6721:07
1525,1,8701,38656,37120,2416,2320,2.818667,2.706667,38656,2.818667,40960,usa,,9681:01;9691:07
1525,2,8702,38144,36480,2384,2280,2.781333,2.660000,38144,2.781333,40960,usa,,9491:01;94a1:07
1525,3,8703,37248,33280,2328,2080,2.716000,2.426667,37248,2.716000,40960,usa,,9101:01;9111:07
1525,4,8704,7808,8832,488,552,0.569333,0.644000,8832,0.644000,12288,jp,15:22;39:27;85:27;91:22;95:22;b0:40;b1:40,2231:01;2241:07
1525,5,8705,40320,43776,2520,2736,2.940000,3.192000,43776,3.192000,47104,jp,14:00;15:ab;3a:40;85:af;90:00;91:ab;94:00;95:ab;b0:40;b1:40,aad1:01;aae1:07
1526,0,8714,18048,16768,1128,1048,1.316000,1.222667,18048,1.316000,20480,usa,,4611:01;4621:07
1526,1,8715,11136,17152,696,1072,0.812000,1.250667,17152,1.250667,20480,jp,14:c0;15:42;3d:4b;85:47;90:00;91:43;94:c0;95:42;b0:40;b1:40,4281:01;4291:07
1526,2,8716,43520,71040,2720,4440,3.173333,5.180000,71040,5.180000,73728,jp,14:80;15:15;16:01;3d:82;3e:37;85:1b;86:01;90:80;91:15;92:01;94:80;95:15;96:01;b0:40;b1:40,11551:01;11561:07
1526,3,8717,23808,22272,1488,1392,1.736000,1.624000,23808,1.736000,26624,usa,,5ce1:01;5cf1:07
1526,4,8718,32128,26752,2008,1672,2.342667,1.950667,32128,2.342667,34816,usa,,7d01:01;7d11:07
1526,5,8719,50304,59904,3144,3744,3.668000,4.368000,59904,4.368000,63488,jp,14:c0;15:e9;3d:82;3e:06;85:ef;90:00;91:ea;94:c0;95:e9;b0:40;b1:40,e971:01;e981:07
1526,6,871a,40448,54272,2528,3392,2.949333,3.957333,54272,3.957333,57344,jp,15:d4;3e:6d;85:d7;91:d4;95:d4;b0:40;b1:40,d3c1:01;d3d1:07
1526,7,871b,32768,43520,2048,2720,2.389333,3.173333,43520,3.173333,47104,jp,14:c0;15:a9;3e:3e;85:af;91:aa;94:c0;95:a9;b0:40;b1:40,a991:01;a9a1:07
1526,8,871c,65536,78080,4096,4880,4.778667,5.693333,78080,5.693333,81920,jp,14:c0;15:30;3e:55;85:37;91:31;94:c0;95:30;b0:40;b1:40,13081:01;13091:07
1526,9,871d,94720,91776,5920,5736,6.906667,6.692000,94720,6.906667,98304,usa,,171a1:01;171b1:07
1526,10,871e,31616,40576,1976,2536,2.305333,2.958667,40576,2.958667,43008,jp,15:9e;3e:32;85:a3;91:9e;95:9e;b0:40;b1:40,9e51:01;9e61:07
1526,11,871f,17024,23936,1064,1496,1.241333,1.745333,23936,1.745333,26624,jp,14:40;15:5d;3d:69;85:63;91:5d;94:40;95:5d;b0:40;b1:40,5d01:01;5d11:07
1526,12,8720,20992,24192,1312,1512,1.530667,1.764000,24192,1.764000,26624,jp,14:80;15:5e;3d:6a;85:63;90:80;91:5e;94:80;95:5e;b0:40;b1:40,5e51:01;5e61:07
1526,13,8721,123264,147072,7704,9192,8.988000,10.724000,147072,10.724000,149504,jp,15:3e;16:02;3d:85;3e:03;85:43;86:02;91:3e;92:02;95:3e;96:02;b0:40;b1:40,23e51:01;23e61:07
1526,14,8722,24064,24832,1504,1552,1.754667,1.810667,24832,1.810667,28672,jp,14:c0;15:60;3d:6d;85:67;91:61;94:c0;95:60;b0:40;b1:40,6081:01;6091:07
1526,15,8723,39040,48384,2440,3024,2.846667,3.528000,48384,3.528000,51200,jp,14:00;15:bd;3e:54;85:c3;90:00;91:bd;94:00;95:bd;b0:40;b1:40,bcd1:01;bce1:07
1526,16,8724,21248,18816,1328,1176,1.549333,1.372000,21248,1.549333,24576,usa,,52b1:01;52c1:07
1526,17,8725,72448,82688,4528,5168,5.282667,6.029333,82688,6.029333,86016,jp,14:c0;15:42;3e:69;85:47;91:43;94:c0;95:42;b0:40;b1:40,142a1:01;142b1:07
1526,18,8726,72320,99584,4520,6224,5.273333,7.261333,99584,7.261333,102400,jp,14:c0;15:84;3d:83;3e:33;85:8b;90:00;91:85;94:c0;95:84;b0:40;b1:40,18471:01;18481:07
1526,19,8727,73344,85632,4584,5352,5.348000,6.244000,85632,6.244000,88064,jp,14:80;15:4e;3e:76;85:53;91:4e;94:80;95:4e;b0:40;b1:40,14e41:01;14e51:07
1526,20,8728,52608,49536,3288,3096,3.836000,3.612000,52608,3.836000,55296,usa,,cd61:01;cd71:07
1527,0,8694,15232,11904,952,744,1.110667,0.868000,15232,1.110667,18432,usa,,3b31:01;3b41:07
1527,1,8695,77824,92672,4864,5792,5.674667,6.757333,92672,6.757333,96256,jp,14:00;15:6a;39:83;3a:15;85:6f;91:6a;94:00;95:6a;b0:40;b1:40,169c1:01;169d1:07
1527,2,8696,8448,11008,528,688,0.616000,0.802667,11008,0.802667,14336,jp,14:00;15:2b;39:30;85:2f;91:2b;94:00;95:2b;b0:40;b1:40,2ab1:01;2ac1:07
1527,3,8697,51200,59392,3200,3712,3.733333,4.330667,59392,4.330667,61440,jp,15:e8;39:82;3a:04;85:eb;91:e8;95:e8;b0:40;b1:40,e7d1:01;e7e1:07
1527,4,8698,57472,61824,3592,3864,4.190667,4.508000,61824,4.508000,65536,jp,15:f1;39:82;3a:0e;85:f7;91:f1;95:f1;b0:40;b1:40,f111:01;f121:07
1527,5,8699,28032,35200,1752,2200,2.044000,2.566667,35200,2.566667,38912,jp,14:40;15:89;39:81;3a:1a;3b:7f;3c:b0;3d:00;3e:7e;3f:00;40:b0;41:00;42:7f;85:8f;91:89;94:40;95:89;b0:40;b1:40,8901:01;8911:07
1527,6,869a,75264,87552,4704,5472,5.488000,6.384000,87552,6.384000,90112,jp,14:00;15:56;3a:7f;85:5b;91:56;94:00;95:56;b0:40;b1:40,155e1:01;155f1:07
1527,7,869b,24576,30208,1536,1888,1.792000,2.202667,30208,2.202667,32768,jp,14:c0;15:75;39:81;3a:04;3b:7f;3c:b0;3d:00;3e:7e;3f:00;40:b0;41:00;42:7f;85:7b;91:76;94:c0;95:75;b0:40;b1:40,7581:01;7591:07
1527,8,869c,52096,46208,3256,2888,3.798667,3.369333,52096,3.798667,55296,usa,,cb31:01;cb41:07
1527,9,869d,61440,60416,3840,3776,4.480000,4.405333,61440,4.480000,63488,usa,,efc1:01;efd1:07
